date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:46	49940/49940	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/wizard.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/forms/wizard.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:46	67002/67002	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/regular.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/regular.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:46	70860/70860	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/extended.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/extended.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:47	74406/74406	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/datatables.net.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/tables/datatables.net.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:47	40076/40076	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/google.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/google.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:47	37883/37883	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/fullscreen.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/fullscreen.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:47	39508/39508	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/vector.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/maps/vector.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:47	57464/57464	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/widgets.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/widgets.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:48	42768/42768	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/charts.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/charts.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:48	39377/39377	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2015:08:27%20GMT	https://demos.creative-tim.com/now-ui-dashboard-pro/examples/calendar.html	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/examples/calendar.html	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:48	3310/3310	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-cee%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/US.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/US.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:48	3109/3109	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-c25%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/DE.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/DE.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:49	3488/3488	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-da0%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/AU.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/AU.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:49	3543/3543	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-dd7%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/GB.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/GB.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:49	3298/3298	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-ce2%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/RO.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/RO.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:49	3594/3594	---M--	200	added ('OK')	image/png	etag:%225e3c2bea-e0a%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/BR.png	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/BR.png	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:49	30094/30094	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-758e%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/saint-laurent.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/saint-laurent.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:50	23745/23745	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2bea-5cc1%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/balmain.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/balmain.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:50	42650/42650	---M--	200	added ('OK')	image/jpeg	etag:%225e3c2beb-a69a%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/img/prada.jpg	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/img/prada.jpg	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:50	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-15851%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/jquery.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/jquery.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:50	20934/20934	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-51c6%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/popper.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/popper.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:51	60011/60011	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-ea6b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/bootstrap.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/core/bootstrap.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:51	18292/18292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-4774%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/perfect-scrollbar.jquery.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/perfect-scrollbar.jquery.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:51	53325/53325	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-d04d%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/moment.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/moment.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:51	26277/26277	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-66a5%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-switch.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-switch.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:52	69742/69742	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-1106e%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/sweetalert2.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/sweetalert2.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:52	24369/24369	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-5f31%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.validate.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.validate.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:52	12040/12040	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-2f08%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.bootstrap-wizard.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.bootstrap-wizard.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:52	50590/50590	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-c59e%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-selectpicker.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-selectpicker.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:53	110337/110337	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-1af01%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-datetimepicker.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-datetimepicker.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:53	171795/171795	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-29f13%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.dataTables.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery.dataTables.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:53	22272/22272	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-5700%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-tagsinput.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/bootstrap-tagsinput.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:54	16819/16819	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-41b3%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jasny-bootstrap.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jasny-bootstrap.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:54	213485/213485	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-341ed%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/fullcalendar.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/fullcalendar.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:54	250622/250622	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-3d2fe%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery-jvectormap.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/jquery-jvectormap.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
09:14:54	23883/23883	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e3c2beb-5d4b%22	https://demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/nouislider.min.js	C:/Users/CLOUD8/Desktop/Web%20Development%20Notes/admin_template/Jogxpress/demos.creative-tim.com/now-ui-dashboard-pro/assets/js/plugins/nouislider.min.js	(from https://demos.creative-tim.com/now-ui-dashboard-pro/examples/dashboard.html)
